,path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,postura_inadecuada,sombrero,id
5704,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_285.jpg,458.0,190.0,521.5,196.5,491,241,460,249,519,254,0,0,1,1,0,0,40666
5705,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_284.jpg,493.0,171.5,554.0,180.5,522,220,489,229,546,238,0,0,1,1,0,0,40665
5706,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_279.jpg,442.5,196.0,505.5,197.0,483,241,443,258,503,257,0,0,1,1,0,0,40662
5707,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_275.jpg,408.5,186.0,467.0,198.5,433,236,411,241,459,253,0,0,1,1,0,0,40658
5708,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_248.jpg,347.0,223.0,388.0,220.0,370,253,359,272,392,269,0,0,1,1,0,0,40633
5709,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_225.jpg,799.0,116.0,858.5,131.0,834,168,786,183,843,195,0,0,1,0,0,0,40611
5710,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_217.jpg,503.5,205.5,582.0,208.0,547,263,509,286,575,287,0,0,0,0,0,0,40603
5711,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_216.jpg,501.5,142.5,571.5,147.5,540,192,501,221,561,225,0,0,0,0,0,0,40602
5712,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_213.jpg,538.0,168.5,611.0,179.0,580,229,528,244,598,254,0,0,0,0,0,0,40599
5713,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_212.jpg,490.0,160.0,558.0,168.5,529,215,485,233,548,242,0,0,1,0,0,0,40598
5714,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_208.jpg,640.0,70.0,706.5,58.0,690,114,654,137,719,125,0,0,1,0,0,0,40595
5716,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_202.jpg,686.0,132.5,760.5,122.0,726,190,705,223,767,219,0,0,1,0,0,0,40591
5717,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_199.jpg,606.0,218.0,685.0,205.5,657,274,630,311,687,303,0,0,1,0,0,0,40589
5718,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_188.jpg,652.5,337.5,689.5,334.5,680,353,659,372,695,369,0,0,1,1,0,0,40578
5720,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_182.jpg,683.0,108.5,740.0,109.0,715,140,682,167,735,168,0,0,1,0,0,0,40572
5722,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_173.jpg,736.5,239.0,902.5,211.5,824,357,767,425,911,413,0,0,1,0,0,0,40564
5723,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_171.jpg,720.5,227.0,773.5,228.0,751,257,720,279,771,278,0,0,1,1,0,0,40562
5724,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_165.jpg,535.5,221.5,597.5,232.5,576,272,529,290,588,298,0,0,1,0,0,0,40556
5725,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_164.jpg,534.5,251.5,608.0,260.5,581,313,534,339,593,345,0,0,1,0,0,0,40555
5726,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_160.jpg,585.0,159.0,667.0,158.5,636,214,593,249,664,245,0,0,0,0,0,0,40552
5727,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_159.jpg,698.5,152.5,781.0,160.0,747,211,693,245,770,252,0,0,1,0,0,0,40551
5728,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_154.jpg,534.5,166.0,602.5,174.0,585,227,532,249,591,254,0,0,0,0,0,0,40547
5729,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_151.jpg,517.0,147.5,589.5,154.0,561,205,511,221,580,227,0,0,1,0,0,0,40544
5730,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_150.jpg,472.5,109.0,534.5,114.0,508,151,474,169,528,173,0,0,0,0,0,0,40543
5731,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_190.jpg,620.5,187.5,691.5,188.5,656,242,627,269,689,272,0,0,0,0,0,0,40580
5732,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_53.jpg,517.0,230.0,567.0,231.5,544,270,524,286,561,289,0,0,0,0,0,0,40458
5733,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_192.jpg,771.5,188.0,836.0,196.5,819,239,767,262,831,269,0,0,1,0,0,0,40582
5734,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_52.jpg,550.0,234.5,604.0,238.5,580,275,548,290,596,296,0,0,0,0,0,0,40457
5735,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_50.jpg,558.0,266.0,612.5,275.0,592,310,552,321,603,329,0,0,0,0,0,0,40455
5736,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_49.jpg,589.0,325.0,666.5,342.5,624,397,575,413,640,428,0,0,0,0,0,0,40454
5737,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_44.jpg,620.5,245.5,687.0,244.0,665,292,628,320,686,318,0,0,1,0,0,0,40450
5738,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_43.jpg,609.5,213.5,662.5,227.0,637,257,592,266,652,277,0,0,0,0,0,0,40449
5739,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_39.jpg,469.5,135.0,501.0,145.0,484,166,463,173,488,179,0,0,1,0,0,0,40446
5740,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_38.jpg,395.0,122.5,432.5,117.0,423,147,404,162,439,156,0,0,1,0,0,0,40445
5741,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_32.jpg,356.0,154.0,390.5,158.5,378,181,352,189,385,194,0,0,1,0,0,0,40439
5742,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_31.jpg,392.5,197.5,426.0,196.5,419,222,391,233,425,231,0,0,1,1,0,0,40438
5743,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_26.jpg,538.5,367.0,561.0,346.5,568,371,560,387,582,368,0,0,1,0,1,0,40434
5744,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_25.jpg,215.5,234.5,289.0,253.0,282,301,228,325,287,334,0,0,1,0,0,0,40433
5745,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_21.jpg,461.5,163.5,511.0,162.0,489,199,463,210,512,210,0,0,0,0,0,0,40429
5746,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_19.jpg,554.0,247.0,596.5,246.0,587,284,556,292,588,293,0,0,0,1,0,0,40427
5747,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_13.jpg,460.0,141.0,513.0,141.5,493,177,463,196,509,196,0,0,0,0,0,0,40422
5748,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_7.jpg,470.0,179.0,524.5,184.5,495,221,467,238,514,245,0,0,0,0,0,0,40416
5751,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_67.jpg,587.5,256.0,642.5,265.5,618,304,580,318,631,323,0,0,0,0,0,0,40471
5752,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_63.jpg,430.0,205.0,533.0,212.5,490,288,428,316,526,318,0,0,0,0,0,0,40467
5753,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_60.jpg,536.5,243.5,588.5,248.5,566,285,536,300,577,305,0,0,0,0,0,0,40464
5754,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_55.jpg,507.0,216.5,559.5,218.0,540,254,505,270,559,270,0,0,0,0,0,0,40460
5755,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_47.jpg,567.0,295.0,630.5,312.5,594,352,555,362,609,376,0,0,0,0,0,0,40453
5756,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_37.jpg,371.5,109.0,405.5,111.5,392,131,371,144,404,146,0,0,1,0,0,0,40444
5757,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_34.jpg,557.0,179.0,584.5,179.5,572,201,559,208,584,209,0,0,1,1,0,0,40441
5758,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_24.jpg,953.5,108.0,1032.0,110.5,1020,175,955,213,1022,215,0,0,1,0,0,0,40432
5759,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_22.jpg,567.5,167.0,627.5,172.5,601,211,568,231,616,236,0,0,0,0,0,0,40430
5760,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_18.jpg,584.5,262.5,632.5,253.5,623,294,600,308,636,301,0,0,1,0,0,0,40426
5761,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_6.jpg,489.0,204.5,552.5,213.0,517,257,486,268,544,278,0,0,0,0,0,0,40415
5762,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2.jpg,535.0,109.5,606.5,108.0,588,164,534,182,603,184,0,0,1,0,0,0,40412
5763,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1.jpg,465.5,118.5,532.5,106.0,520,154,478,186,532,174,0,0,1,1,1,0,40411
5764,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_84.jpg,616.0,359.5,785.5,322.0,749,459,642,555,807,526,0,0,0,0,0,1,40394
5765,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_83.jpg,636.5,340.0,776.5,339.5,738,443,636,519,776,522,0,0,1,0,0,1,40393
5766,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_73.jpg,621.0,262.0,770.5,264.0,714,363,628,422,767,422,0,0,1,0,0,1,40383
5769,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_46.jpg,376.0,231.0,560.0,221.5,514,335,398,445,579,433,0,0,1,0,0,0,40356
5770,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_31.jpg,640.5,181.5,722.0,178.5,708,232,649,280,728,277,0,0,1,0,0,1,40341
5771,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_10.jpg,556.0,194.0,642.0,189.0,605,248,561,281,639,280,0,0,1,0,0,1,40320
5772,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_10.jpg,517.0,200.0,571.0,205.0,547,242,515,259,565,261,0,0,0,0,0,0,40419
5773,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_94.jpg,482.5,298.0,653.0,282.5,593,376,508,473,657,461,0,0,0,0,0,1,40403
5774,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_85.jpg,481.0,304.0,676.0,301.5,619,418,502,512,684,506,0,0,1,0,0,1,40395
5775,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_82.jpg,590.5,404.5,714.0,421.5,669,500,584,543,711,557,0,0,1,0,0,1,40392
5777,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_62.jpg,637.5,207.0,877.5,192.0,771,354,671,431,861,419,0,0,1,0,0,1,40372
5778,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_42.jpg,499.5,280.0,645.5,271.5,603,358,519,438,638,432,0,0,1,1,0,1,40352
5779,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_5.jpg,511.0,196.0,569.5,208.0,542,245,505,259,553,269,0,0,1,0,0,0,40414
5780,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_97.jpg,737.5,82.5,771.5,83.5,760,104,739,122,769,123,0,0,1,0,0,1,40406
5782,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_56.jpg,546.0,313.5,697.5,321.0,633,425,537,491,688,494,0,0,1,0,0,1,40366
5783,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_32.jpg,418.0,372.0,547.0,396.5,497,501,392,541,509,563,0,1,0,0,0,0,40342
5784,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_8.jpg,477.0,235.0,544.5,245.0,511,291,471,299,539,306,0,0,0,0,0,0,40417
5785,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_0.jpg,461.0,229.0,531.5,204.0,527,269,493,310,549,294,0,0,1,0,1,0,40410
5786,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_76.jpg,616.5,293.5,753.5,295.5,690,379,620,434,748,437,0,0,1,0,0,1,40386
5787,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_57.jpg,507.5,287.0,656.5,281.0,606,379,525,458,654,452,0,0,1,0,0,1,40367
5788,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_9.jpg,529.0,223.0,567.5,218.5,562,262,520,276,558,278,0,0,0,0,0,0,40418
5789,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_80.jpg,550.0,218.5,697.0,185.5,648,306,590,373,717,349,0,0,0,0,0,1,40390
5790,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_9.jpg,556.5,185.5,637.5,181.5,602,239,560,271,638,270,0,0,1,0,0,1,40319
5791,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_4.jpg,585.5,247.0,709.0,263.5,662,353,584,377,686,392,0,0,1,0,0,1,40302
5792,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_11.jpg,828.0,327.5,885.0,326.5,873,372,836,394,883,394,0,0,1,0,0,1,40285
5793,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_64.jpg,642.0,221.0,789.5,218.0,746,300,656,389,794,389,0,0,1,0,0,1,40374
5794,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_60.jpg,617.5,248.5,769.0,230.5,712,335,627,406,783,391,0,0,1,0,0,1,40370
5796,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_49.jpg,791.0,132.5,890.0,138.0,855,203,787,245,878,251,0,0,0,0,0,1,40359
5797,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_40.jpg,536.0,342.0,676.0,340.5,624,422,544,487,669,484,0,0,1,0,0,1,40350
5798,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_30.jpg,509.0,275.0,548.0,275.0,534,304,510,318,545,319,0,0,1,0,0,1,40340
5799,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_27.jpg,539.5,378.0,679.5,370.5,611,461,550,523,676,520,0,1,1,0,0,1,40337
5800,C:\Users\isaac\Downloads\vlogs1\classified\21\live\21_5.jpg,724.5,250.5,779.0,250.0,755,290,729,312,778,311,0,0,0,0,0,0,40311
5802,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_53.jpg,629.5,194.0,666.5,190.0,661,213,639,234,673,228,0,0,1,0,0,0,40363
5803,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_5.jpg,607.0,246.0,720.0,242.5,695,325,624,366,718,361,0,0,1,0,0,0,40303
5804,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_66.jpg,508.5,315.0,658.0,322.0,602,408,496,472,657,472,0,0,1,1,0,1,40376
5805,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_58.jpg,593.0,265.0,730.0,274.5,688,355,591,433,725,439,0,0,1,0,0,1,40368
5806,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_43.jpg,564.0,297.0,702.5,303.0,662,389,573,458,693,459,0,0,1,0,0,1,40353
5807,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_24.jpg,523.0,138.0,582.0,134.0,559,183,532,211,587,209,0,0,1,0,0,1,40334
5808,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_68.jpg,478.0,201.0,617.5,205.0,565,293,476,361,603,368,0,0,1,0,0,1,40378
5809,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_44.jpg,575.5,291.5,719.0,298.0,667,386,577,445,714,448,0,0,1,0,0,1,40354
5810,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1055.jpg,423.5,217.5,501.5,216.5,481,277,429,305,494,306,0,0,0,0,0,1,40409
5811,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_96.jpg,427.5,188.0,601.0,204.0,511,314,419,398,577,414,0,0,0,0,0,1,40405
5812,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_95.jpg,692.0,381.5,825.5,399.0,776,486,687,517,815,532,0,0,1,0,0,0,40404
5815,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_79.jpg,730.0,261.5,887.0,271.5,827,366,728,436,876,447,0,0,1,0,0,0,40389
5816,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_77.jpg,608.0,286.0,782.5,283.0,712,388,623,482,778,479,0,0,1,0,0,1,40387
5817,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_75.jpg,615.0,308.0,750.5,298.0,705,384,630,444,757,434,0,0,1,0,0,1,40385
5818,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_74.jpg,619.0,279.0,754.5,272.0,711,350,628,414,766,407,0,0,1,0,0,1,40384
5819,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_0.jpg,598.0,74.0,647.0,72.5,629,103,602,126,648,125,0,0,1,0,0,1,40407
5820,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_41.jpg,540.5,306.5,692.0,312.5,628,411,536,473,685,475,0,0,1,0,0,1,40351
5823,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_29.jpg,554.5,191.5,712.0,199.0,647,283,555,359,699,363,0,0,1,0,0,1,40339
5824,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_28.jpg,572.0,282.0,718.5,303.5,653,398,557,441,692,463,0,1,1,1,0,1,40338
5825,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_26.jpg,538.0,122.0,624.5,116.5,587,188,552,228,629,224,0,0,1,0,0,1,40336
5827,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_20.jpg,680.0,264.0,807.0,266.0,784,348,686,411,811,409,0,0,1,0,0,1,40330
5828,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_19.jpg,572.0,327.5,707.5,335.0,662,420,579,477,704,487,0,0,1,0,0,0,40329
5829,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_15.jpg,565.0,125.0,609.0,130.0,590,159,562,175,601,181,0,0,1,0,0,1,40325
5830,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_14.jpg,489.5,213.5,653.5,210.5,589,306,494,387,656,384,0,0,1,0,0,1,40324
5831,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_8.jpg,619.0,180.5,705.0,186.0,670,236,615,268,696,272,0,0,1,0,0,1,40318
5832,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_7.jpg,627.5,151.0,713.5,151.0,691,198,632,247,705,248,0,0,1,0,0,1,40317
5833,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_4.jpg,617.0,184.0,691.5,186.5,659,234,618,264,683,268,0,0,1,0,0,1,40314
5834,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_3.jpg,581.0,192.0,678.0,191.0,634,246,577,281,669,283,0,0,1,0,0,1,40313
5835,C:\Users\isaac\Downloads\vlogs1\classified\21\live\21_4.jpg,704.5,276.0,759.5,278.0,736,322,709,344,755,345,0,0,0,0,0,0,40310
5836,C:\Users\isaac\Downloads\vlogs1\classified\21\live\21_2.jpg,705.0,269.5,758.5,271.5,734,315,709,335,755,338,0,0,0,0,0,0,40308
5837,C:\Users\isaac\Downloads\vlogs1\classified\21\live\21_0.jpg,581.5,298.0,735.0,297.5,684,429,598,480,721,477,0,0,0,0,0,0,40306
5838,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_7.jpg,695.5,259.5,799.0,256.0,778,342,706,379,793,375,0,0,1,0,0,0,40305
5839,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_3.jpg,578.0,240.5,708.0,241.5,663,338,588,385,695,382,0,0,1,0,0,0,40301
5840,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_1.jpg,619.5,305.0,674.5,306.5,655,346,621,363,671,364,0,0,0,0,0,0,40299
5841,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_22.jpg,405.0,294.0,545.0,320.0,481,416,383,456,512,480,0,1,1,0,0,0,40296
5843,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_17.jpg,596.5,337.0,688.5,328.5,669,408,606,443,683,435,0,1,1,0,0,0,40291
5844,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_13.jpg,253.0,352.0,426.0,367.0,397,491,270,571,426,575,0,0,1,0,0,0,40287
5845,C:\Users\isaac\Downloads\vlogs1\classified\19\live\19_4.jpg,537.5,212.5,644.5,216.0,593,310,540,348,641,353,0,0,1,0,0,0,40281
5846,C:\Users\isaac\Downloads\vlogs1\classified\19\live\19_3.jpg,630.5,207.5,734.0,223.0,689,311,620,338,704,350,0,0,1,0,0,0,40280
5847,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_92.jpg,617.0,240.0,779.5,234.5,724,369,636,441,758,439,0,0,1,0,0,1,40401
5848,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_91.jpg,692.0,240.5,831.0,245.5,769,326,692,393,819,403,0,0,1,0,0,1,40400
5850,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_17.jpg,829.5,189.5,913.0,187.5,886,235,837,275,907,274,0,0,1,0,0,1,40327
5851,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_12.jpg,633.5,156.5,765.0,190.5,710,267,610,300,732,331,0,0,1,0,0,1,40322
5853,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_5.jpg,617.0,175.0,698.5,183.0,662,232,612,270,681,276,0,0,1,0,0,1,40315
5854,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_2.jpg,589.0,186.5,670.0,185.5,640,236,588,274,676,271,0,0,1,0,0,1,40312
5855,C:\Users\isaac\Downloads\vlogs1\classified\21\live\21_1.jpg,689.5,270.5,740.5,270.5,716,313,696,335,737,335,0,0,0,0,0,0,40307
5856,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_6.jpg,627.0,257.5,736.0,264.0,693,346,632,378,714,384,0,0,1,0,0,0,40304
5858,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_20.jpg,357.0,282.0,454.0,293.0,421,363,356,389,441,397,0,0,0,0,0,0,40294
5859,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_18.jpg,639.5,305.0,709.5,304.0,676,356,649,380,701,381,0,0,0,0,0,0,40292
5861,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_0.jpg,891.5,126.5,926.5,126.0,910,155,899,163,926,164,0,0,1,0,0,0,40271
5862,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_30.jpg,646.0,187.0,750.5,171.0,706,265,663,297,765,288,0,0,1,0,0,0,40266
5863,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_27.jpg,564.5,97.5,635.5,92.0,623,145,574,182,638,177,0,0,0,0,0,0,40263
5865,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_19.jpg,465.5,193.0,478.5,192.5,474,204,467,208,478,207,0,0,1,0,0,0,40255
5866,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_10.jpg,556.0,278.5,738.5,274.5,671,402,559,472,737,463,0,0,1,0,0,1,40246
5868,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_16.jpg,645.0,318.0,735.0,308.0,690,383,653,426,727,424,0,0,0,0,0,0,40290
5872,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_26.jpg,517.5,170.5,546.0,168.0,533,190,519,202,548,201,0,0,1,0,0,0,40262
5873,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_24.jpg,835.5,131.0,891.5,137.5,867,178,836,189,876,193,0,0,1,0,0,0,40260
5874,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_15.jpg,315.5,341.0,366.0,339.0,350,374,317,392,368,389,0,0,1,0,0,0,40251
5875,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_9.jpg,786.5,398.0,848.0,399.5,827,453,796,465,846,466,0,0,1,0,0,0,40283
5876,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_5.jpg,454.5,149.5,509.5,158.0,489,193,456,213,500,220,0,0,1,0,0,0,40276
5878,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_20.jpg,543.0,331.5,670.0,321.0,633,423,561,476,674,467,0,0,0,0,0,1,40256
5879,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_13.jpg,161.5,380.0,203.0,377.0,191,405,168,423,204,420,0,0,1,0,0,0,40249
5882,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_31.jpg,586.0,229.5,600.0,226.5,596,238,589,244,601,242,0,1,0,0,0,0,40267
5884,C:\Users\isaac\Downloads\vlogs1\classified\20\live\20_15.jpg,608.0,286.0,697.5,294.0,651,366,602,386,683,399,0,0,1,0,0,0,40289
5885,C:\Users\isaac\Downloads\vlogs1\classified\18\live\18_33.jpg,872.0,176.0,887.0,174.5,882,184,874,191,887,189,0,1,0,0,0,0,40269
5886,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_252.jpg,613.0,180.5,711.5,184.5,671,262,625,299,696,300,0,0,0,1,0,0,34895
5887,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_251.jpg,636.5,169.0,733.5,175.5,691,248,645,286,718,286,0,0,0,1,0,0,34894
5888,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_250.jpg,619.5,125.5,717.5,138.5,669,206,610,225,707,236,0,0,0,1,0,0,34893
5889,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_249.jpg,628.5,158.0,724.5,164.5,680,235,634,270,709,272,0,0,0,1,0,0,34892
5890,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_246.jpg,589.5,160.0,686.0,162.0,643,232,598,266,679,270,0,0,1,1,0,0,34889
5891,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_245.jpg,625.5,137.0,722.5,141.0,677,216,637,254,706,255,0,0,1,1,0,0,34888
5892,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_244.jpg,625.5,157.0,723.0,161.5,679,234,637,271,707,272,0,0,1,1,0,0,34887
5893,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_241.jpg,666.0,158.0,764.5,180.0,699,238,648,265,735,281,0,0,0,1,0,0,34884
5895,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_235.jpg,824.5,217.5,961.5,234.0,886,341,824,366,930,377,0,0,1,1,0,0,34878
5896,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_173.jpg,593.5,196.0,673.0,212.0,625,269,591,295,656,308,0,0,0,1,0,0,34818
5898,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_409.jpg,640.5,138.0,717.5,140.0,688,197,639,219,712,219,0,0,0,0,0,0,35048
5899,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_406.jpg,640.5,149.5,723.0,151.5,687,215,648,239,713,240,0,0,0,1,0,0,35045
5900,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_401.jpg,619.0,147.5,704.0,161.5,652,216,616,247,680,258,0,0,0,1,0,0,35040
5901,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_400.jpg,613.0,132.0,704.0,138.0,660,202,615,230,692,234,0,0,0,1,0,0,35039
5902,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_398.jpg,601.0,140.0,678.5,146.0,644,195,599,221,672,224,0,0,0,1,0,0,35037
5903,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_397.jpg,597.0,153.5,669.5,153.0,638,204,606,235,666,233,0,0,0,1,0,0,35036
5904,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_395.jpg,599.0,170.0,673.5,172.5,647,231,607,256,664,256,0,0,0,0,0,0,35034
