,path,bb_x1,bb_y1,bb_x2,bb_y2
17540,25923.jpg,294.75156,303.777,897.1676,939.1284
17541,25924.jpg,209.06293,144.66068,797.8016,981.8491
17542,25925.jpg,173.08652,201.54617,785.4016,971.5397
17543,25926.jpg,243.24716,143.11093,811.43506,983.959
17544,25927.jpg,201.60873,260.89362,913.7578,948.2431
17545,25928.jpg,224.3429,175.9386,774.62555,929.9004
17546,25929.jpg,146.56802,319.56268,782.2716,942.7801
17547,2593.jpg,252.54411,149.37173,763.71295,986.9227
17548,25930.jpg,211.28784,191.30774,774.30035,915.75854
17549,25931.jpg,257.01877,95.85812,920.1654,1002.82996
17550,25932.jpg,168.33072,168.29755,758.32654,975.0966
17551,25933.jpg,189.20172,180.27872,782.17487,988.80396
17552,25934.jpg,238.62943,189.65128,805.09875,958.47595
17553,25935.jpg,106.217224,93.95288,791.8454,961.45874
17554,25936.jpg,206.62378,258.6219,785.1028,924.9892
17555,25937.jpg,276.4332,232.84192,903.06726,899.4606
17556,25938.jpg,213.9118,113.45337,729.41235,973.89685
17557,25939.jpg,248.93094,86.04526,800.9276,1016.6306
17558,2594.jpg,302.10333,137.65887,868.97015,985.06866
17559,25940.jpg,188.27982,115.50989,775.7272,941.6814
17560,25941.jpg,266.2546,125.04196,798.8219,984.005
17561,25942.jpg,180.69324,87.02835,772.898,940.579
17562,25943.jpg,251.3382,151.62158,785.5572,978.46643
17563,25944.jpg,271.41794,112.14337,790.69165,979.7083
17564,25945.jpg,289.44052,157.62964,837.5326,985.22144
17565,25946.jpg,187.06146,144.29526,752.9467,895.05176
17566,25947.jpg,275.85043,199.98517,841.92505,967.3055
17567,25948.jpg,172.0127,118.49155,760.75824,923.974
17568,25949.jpg,223.686,184.89331,817.9103,998.8638
17569,2595.jpg,237.43811,258.14767,773.05066,916.7228
17570,25950.jpg,278.25955,173.96066,721.3989,936.2783
17571,25951.jpg,211.10925,290.8242,771.38684,882.53394
17572,25952.jpg,222.38202,177.28613,822.1386,994.6991
17573,25953.jpg,240.73248,155.61993,764.6493,978.7215
17574,25954.jpg,189.0192,181.16495,758.56165,902.1195
17575,25955.jpg,222.53012,74.35895,798.08203,1022.903
17576,25956.jpg,289.9217,181.634,708.91,965.1382
17577,25957.jpg,247.90976,123.45212,745.897,934.9911
17578,25958.jpg,248.12851,149.78174,777.5775,960.32117
17579,25959.jpg,209.93835,72.74628,810.4825,991.8475
17580,2596.jpg,327.4991,64.70871,863.5669,1035.7406
17581,25960.jpg,223.23602,255.2189,783.5805,897.33057
17582,25961.jpg,130.89209,147.75589,739.44226,988.42896
17583,25962.jpg,210.96063,173.23254,785.0983,968.8966
17584,25963.jpg,211.8252,121.673035,776.1202,969.0324
17585,25964.jpg,248.03934,183.69675,779.21094,939.3002
17586,25965.jpg,232.5911,106.83099,799.26074,995.0844
17587,25966.jpg,219.68964,76.27655,833.56525,944.2757
17588,25967.jpg,222.84119,88.127014,783.17664,997.314
17589,25968.jpg,194.31253,152.10294,746.3895,932.0016
17590,25969.jpg,217.85712,206.23453,719.3384,937.1129
17591,2597.jpg,297.87073,147.15067,811.62415,970.4678
17592,25970.jpg,329.0794,174.34506,757.887,911.40344
17593,25971.jpg,224.6264,103.89697,765.9054,932.256
17594,25972.jpg,223.68088,109.58838,822.9387,904.0118
17595,25973.jpg,249.41391,58.541412,772.02734,1002.1052
17596,25974.jpg,234.16728,93.333405,743.5269,1031.3019
17597,25975.jpg,293.34656,360.8286,872.41516,951.0668
17598,25976.jpg,257.79013,141.53397,759.3601,965.3181
17599,25977.jpg,211.6803,121.33017,768.7836,995.7925
17600,25978.jpg,253.57388,106.152466,810.29553,892.3119
17601,25979.jpg,262.33224,241.61362,777.0713,900.62805
17602,25980.jpg,262.64874,162.86029,849.3571,1005.4013
17603,25981.jpg,179.551,105.07446,761.62146,986.37524
17604,25982.jpg,259.54974,185.75711,800.3515,1031.9972
17605,25983.jpg,204.6399,249.08054,792.99524,950.32825
17606,25984.jpg,271.9179,316.50894,649.8354,919.42957
17607,25985.jpg,229.5144,210.811,821.3613,913.12134
17608,25986.jpg,196.1192,143.56616,680.1593,937.511
17609,25987.jpg,261.76266,152.09424,809.95056,996.4404
17610,25988.jpg,401.6844,125.21103,799.5048,958.37
17611,25989.jpg,211.9065,132.00983,804.39734,1037.9226
17612,2599.jpg,173.45569,176.78088,743.54315,987.2689
17613,25990.jpg,247.6593,58.622864,778.16943,946.5641
17614,25991.jpg,256.32132,120.55231,835.23804,977.19147
17615,25992.jpg,341.11133,158.02829,864.94165,954.31384
17616,25993.jpg,233.03238,-2.7695007,863.442,1005.1727
17617,25994.jpg,246.90656,222.30896,833.9156,959.6665
17618,25995.jpg,205.9437,183.92786,705.61707,967.4136
17619,25996.jpg,199.7985,94.44449,831.4082,1010.2284
17620,25997.jpg,259.0606,152.84897,810.8453,1013.02686
17621,25998.jpg,208.80273,210.612,750.2306,958.0723
17622,25999.jpg,234.96776,106.23831,746.4117,1022.32056
17623,26.jpg,214.80185,139.96738,766.8391,921.3939
17624,260.jpg,245.01999,150.05566,784.93823,945.692
17625,2600.jpg,279.21735,265.91818,746.3581,875.64404
17626,26000.jpg,232.5668,230.54697,790.25696,959.25415
17627,26001.jpg,262.30603,113.67688,779.4109,954.11194
17628,26003.jpg,248.74762,86.67984,770.8186,942.93225
17629,26004.jpg,150.70642,203.84409,704.18146,952.98975
17630,26005.jpg,249.30615,140.48984,778.4446,1003.1273
17631,26006.jpg,263.56628,126.32315,849.9077,950.89624
17632,26007.jpg,188.44879,229.77722,730.3576,1009.338
17633,26008.jpg,302.92822,150.25662,835.7894,947.515
17634,26009.jpg,330.35858,134.80026,875.3245,973.3058
17635,2601.jpg,336.27548,39.49231,932.19824,983.1194
17636,26010.jpg,277.4615,50.875824,794.8499,990.98804
17637,26011.jpg,186.25638,208.0947,745.5669,952.2864
17638,26012.jpg,277.70483,169.67224,864.85535,955.59314
17639,26013.jpg,236.53638,156.47946,768.5553,996.75037
17640,26014.jpg,214.70224,146.56345,797.6433,970.1044
17641,26015.jpg,240.45007,119.24649,804.3508,922.9188
17642,26016.jpg,353.73773,212.87152,809.4559,948.0706
17643,26017.jpg,259.70828,159.41092,806.0039,975.98
17644,26018.jpg,212.27615,167.73697,743.01025,973.7683
17645,26019.jpg,287.8729,200.31711,847.8009,901.14746
17646,2602.jpg,230.7435,150.8443,792.0736,973.1324
17647,26020.jpg,252.90051,137.25598,890.74756,1029.0519
17648,26021.jpg,167.84058,216.57108,768.98785,934.8811
17649,26022.jpg,266.34808,203.99463,854.86346,966.6631
17650,26023.jpg,179.39053,228.80179,728.01843,944.95776
17651,26024.jpg,239.65091,124.72839,845.27515,963.88025
17652,26025.jpg,217.861,194.65161,779.2969,959.9436
17653,26026.jpg,289.36658,259.62903,757.18164,912.18066
17654,26027.jpg,165.10107,152.52713,740.4828,1000.4785
17655,26028.jpg,249.22205,83.75705,766.16907,990.048
17656,26029.jpg,237.0693,160.10452,777.6654,923.5829
17657,2603.jpg,270.1526,92.19623,829.912,979.1412
17658,26030.jpg,250.97574,96.150665,806.9525,989.51514
17659,26031.jpg,317.0722,93.00833,949.19073,959.7031
17660,26032.jpg,214.34866,44.83017,766.479,987.2661
17661,26033.jpg,231.84796,119.40115,803.5385,991.37646
17662,26034.jpg,197.59735,156.34604,779.915,954.24915
17663,26035.jpg,239.45053,179.08548,857.69934,993.8705
17664,26036.jpg,270.40784,156.71057,755.9083,952.63916
17665,26037.jpg,276.1877,223.44443,807.57495,965.9037
17666,26038.jpg,163.08466,132.62717,708.8117,927.38025
17667,26039.jpg,296.1455,173.22589,917.2456,970.017
17668,2604.jpg,54.29883,158.66745,712.6913,929.09827
17669,26040.jpg,305.27313,123.01016,838.92303,936.0503
17670,26041.jpg,419.19635,180.99832,787.6169,937.85364
17671,26042.jpg,211.97769,81.046326,805.30347,976.5948
17672,26043.jpg,252.6333,190.23117,844.46936,986.47473
17673,26044.jpg,257.94717,103.96759,841.56665,969.4731
17674,26045.jpg,193.1134,183.01077,843.4325,929.00964
17675,26046.jpg,253.95038,134.18143,762.5274,978.53906
17676,26047.jpg,224.51233,137.73593,773.0035,1006.7788
17677,26048.jpg,270.04877,163.93747,777.8913,907.817
17678,26049.jpg,208.93365,165.97226,857.78925,1004.2201
17679,2605.jpg,265.0148,151.91006,813.20337,982.4335
17680,26050.jpg,268.63974,13.616058,771.98267,995.06177
17681,26051.jpg,268.45074,247.86652,774.6484,942.26654
17682,26052.jpg,118.867645,149.22256,727.34656,898.2709
17683,26053.jpg,349.30005,153.96515,858.23486,986.9295
17684,26054.jpg,218.29321,42.757233,788.2355,952.26404
17685,26055.jpg,200.74957,67.03525,792.5494,978.8506
17686,26056.jpg,193.61584,146.75497,798.9825,989.1953
17687,26057.jpg,312.81424,156.16351,805.77747,974.2271
17688,26058.jpg,94.96719,178.84006,669.89124,734.6719
17689,26059.jpg,208.50447,178.32999,662.0364,984.8707
17690,2606.jpg,290.83426,187.61932,837.4468,955.3692
17691,26060.jpg,286.89056,108.63727,938.0794,912.04816
17692,26061.jpg,302.778,203.35074,798.23444,995.11707
17693,26062.jpg,214.20346,205.37933,800.5718,1001.95074
17694,26063.jpg,131.07541,275.42044,707.5963,892.45825
17695,26064.jpg,246.86203,147.07153,770.4509,918.15356
17696,26065.jpg,316.91986,189.2714,844.1519,981.61
17697,26066.jpg,268.1412,152.46866,783.68335,879.978
17698,26067.jpg,209.1907,126.65112,755.6941,957.00964
17699,26068.jpg,294.463,163.20352,875.1752,986.9584
17700,26069.jpg,220.39127,162.12955,741.806,938.86804
17701,2607.jpg,266.90915,264.5879,897.6704,973.39954
17702,26070.jpg,200.1307,138.38339,872.2097,996.0139
17703,26071.jpg,232.44998,158.36682,809.85486,941.6305
17704,26072.jpg,236.35342,189.78558,788.7938,969.5085
17705,26073.jpg,231.45883,148.94217,747.65796,957.0338
17706,26074.jpg,250.59338,102.51651,887.38367,1012.5238
17707,26075.jpg,266.38123,230.15329,738.2952,868.9043
17708,26076.jpg,301.71094,90.88953,862.1998,968.1006
17709,26077.jpg,295.35577,180.10486,755.8488,933.89294
17710,26078.jpg,285.74634,184.13586,632.75214,947.39734
17711,26079.jpg,255.87457,223.56354,839.8437,962.6884
17712,2608.jpg,242.56723,98.033844,887.2621,1008.7715
17713,26080.jpg,266.93912,78.740814,886.59827,983.65063
17714,26081.jpg,298.02136,131.02808,879.0375,989.7997
17715,26082.jpg,252.36514,111.45398,864.2351,933.9043
17716,26083.jpg,206.6301,170.00824,769.16895,963.15204
17717,26084.jpg,239.91202,124.42468,775.9701,992.7084
17718,26085.jpg,233.93976,175.39532,795.1431,922.60846
17719,26086.jpg,243.16916,214.9483,781.20044,961.76825
17720,26087.jpg,198.68234,202.18185,758.08215,986.76965
17721,26088.jpg,236.15613,123.43884,808.2355,1024.7069
17722,26089.jpg,239.80383,145.28415,815.94495,1016.8529
17723,2609.jpg,293.59122,96.52402,854.0652,950.412
17724,26090.jpg,193.75037,162.62872,723.34644,989.3935
17725,26091.jpg,168.32047,118.55444,786.59143,1010.8402
17726,26092.jpg,215.1849,120.8707,855.97546,966.08594
17727,26093.jpg,192.90192,93.43762,816.3942,1009.0729
17728,26094.jpg,196.2695,151.08942,785.1406,977.5479
17729,26095.jpg,235.13153,81.06952,821.37775,945.61456
17730,26096.jpg,241.6944,174.15646,852.7153,927.6067
17731,26097.jpg,268.66855,54.673706,783.953,1009.2739
17732,26098.jpg,194.12344,140.08426,823.0243,971.2814
17733,26099.jpg,118.25757,178.16544,706.56036,940.17346
17734,261.jpg,273.5279,108.38052,797.0444,955.4857
17735,2610.jpg,209.23648,21.07544,818.5227,997.30786
17736,26100.jpg,281.62692,141.15356,794.97363,956.40735
17737,26101.jpg,259.92407,150.26108,811.0005,978.9995
17738,26102.jpg,308.0759,201.42096,831.35486,992.325
17739,26103.jpg,268.0193,125.5755,797.21826,1019.12787
17740,26104.jpg,212.57352,235.854,766.89685,958.3579
17741,26105.jpg,272.47504,114.13916,793.32416,924.9049
17742,26106.jpg,236.18521,198.10773,755.0797,914.4743
17743,26107.jpg,300.3601,231.88345,871.6456,898.27844
17744,26108.jpg,215.71094,193.86978,740.3098,971.04846
17745,26109.jpg,213.86194,116.520935,791.4698,975.8095
17746,2611.jpg,340.24832,144.79636,916.11096,956.09656
17747,26110.jpg,244.98941,133.03378,756.9835,944.9651
17748,26111.jpg,220.4748,117.43417,791.6356,985.932
17749,26112.jpg,240.39871,67.424835,819.66895,1012.9325
17750,26113.jpg,237.30457,165.35715,827.3583,996.4435
17751,26114.jpg,287.84766,318.05832,793.9015,909.7849
17752,26115.jpg,247.03549,220.61963,813.1854,937.3887
17753,26116.jpg,237.05865,161.4011,790.02765,951.8541
17754,26117.jpg,299.65192,131.19012,792.15375,976.24835
17755,26118.jpg,351.034,241.75586,852.5743,893.1376
17756,26119.jpg,248.2327,121.03702,788.67224,936.21716
17757,2612.jpg,249.0712,143.25708,878.48596,962.25134
17758,26120.jpg,284.76898,143.5162,760.86835,931.24146
17759,26121.jpg,235.43301,153.36795,765.31323,944.12256
17760,26122.jpg,346.22833,213.34311,818.9014,967.9065
17761,26123.jpg,216.2468,167.4165,817.8323,988.40234
17762,26124.jpg,246.1858,189.5845,717.63275,936.7212
17763,26125.jpg,276.15555,179.70474,797.30676,966.7794
17764,26126.jpg,278.82776,190.52634,747.6083,979.7451
17765,26127.jpg,270.65955,175.76373,824.79626,997.60614
17766,26128.jpg,151.25812,40.62262,816.0144,1013.1036
17767,26129.jpg,252.77039,154.30804,802.4249,963.58405
17768,2613.jpg,202.96695,185.2015,863.4564,905.08044
17769,26130.jpg,172.81873,187.64407,804.28235,971.4147
17770,26131.jpg,220.40125,133.35074,813.6798,1005.16785
17771,26132.jpg,170.04166,196.84705,700.10046,965.65186
17772,26133.jpg,204.8052,195.43942,781.8888,979.9968
17773,26134.jpg,238.9437,288.37106,826.4475,954.324
17774,26135.jpg,235.31134,132.81961,775.5254,959.91016
17775,26136.jpg,241.78036,155.1409,836.30676,958.7141
17776,26137.jpg,252.3758,169.99194,810.65936,966.4358
17777,26138.jpg,237.29568,121.56906,791.9398,977.1195
17778,26139.jpg,238.55505,134.43546,817.4817,986.28357
17779,2614.jpg,254.92056,169.83163,789.58545,898.452
17780,26140.jpg,251.17398,118.96039,805.20984,1011.55707
17781,26141.jpg,256.4925,194.90295,797.0378,988.9263
17782,26142.jpg,175.34003,142.20816,739.88293,947.3219
17783,26143.jpg,248.51746,298.98236,795.4365,913.7807
17784,26144.jpg,264.91162,173.68042,789.4137,950.4188
17785,26145.jpg,125.479385,188.49228,633.44824,907.80334
17786,26146.jpg,339.39606,126.48923,752.44476,964.77673
17787,26147.jpg,129.58981,186.19937,669.2278,851.515
17788,26148.jpg,239.81723,80.31006,843.6677,840.73566
17789,26149.jpg,248.13281,172.21225,835.7627,995.92505
17790,2615.jpg,266.89056,159.66248,830.48517,995.99304
17791,26150.jpg,262.1055,170.16006,806.5093,930.9569
17792,26151.jpg,392.49847,271.11124,843.32697,940.5841
17793,26152.jpg,185.95438,134.75311,800.91064,944.5943
17794,26153.jpg,241.48474,133.67899,756.03784,974.6831
17795,26154.jpg,214.79736,184.96677,771.24243,883.7339
17796,26155.jpg,242.75507,205.82852,781.6214,932.43176
17797,26156.jpg,211.65118,118.85947,795.8036,1000.2069
17798,26157.jpg,257.72565,135.03726,804.46515,968.1564
17799,26158.jpg,235.89426,134.99112,790.1439,979.6056
17800,26159.jpg,204.01746,149.52063,778.28534,958.423
17801,2616.jpg,236.65445,151.55997,794.38513,904.1813
17802,26160.jpg,247.40472,86.34653,801.3144,991.36633
17803,26161.jpg,257.4628,56.605347,776.8274,983.52185
17804,26162.jpg,284.0347,157.991,929.89966,953.34033
17805,26163.jpg,273.7779,104.3266,825.4748,970.31647
17806,26164.jpg,217.30148,115.772064,817.5126,920.2527
17807,26165.jpg,230.6431,173.41135,754.3685,923.04956
17808,26166.jpg,262.6073,185.34106,758.3669,917.7622
17809,26167.jpg,146.64368,182.13376,742.0182,961.4905
17810,26168.jpg,253.07855,203.24442,772.9948,962.353
17811,26169.jpg,325.09058,172.33014,843.57544,1004.34576
17812,2617.jpg,265.52826,176.90802,770.8359,944.10895
17813,26170.jpg,237.66705,226.275,801.101,936.5259
17814,26171.jpg,235.24918,78.45557,786.8668,973.8789
17815,26172.jpg,151.74625,159.724,733.2706,913.0614
17816,26173.jpg,291.59937,185.41898,838.07556,944.4011
17817,26174.jpg,212.27954,71.22281,899.912,1031.1578
17818,26175.jpg,297.7835,240.94324,655.78394,795.2562
17819,26176.jpg,243.89743,188.38522,760.9668,943.7804
17820,26177.jpg,252.65656,189.2294,832.4338,920.20215
17821,26178.jpg,260.96713,169.48877,767.0652,979.0497
17822,26179.jpg,254.13133,181.9642,765.84564,968.5405
17823,2618.jpg,222.44208,305.22342,785.7906,971.0283
17824,26180.jpg,275.21027,207.1424,757.8902,970.5634
17825,26181.jpg,246.4049,237.055,787.5753,922.08795
17826,26182.jpg,166.61304,152.45361,704.99115,909.2169
17827,26183.jpg,225.58185,87.79639,862.25397,990.68713
17828,26184.jpg,220.16489,144.22421,812.1443,1003.09424
17829,26185.jpg,290.6712,94.10977,813.6934,943.87964
17830,26186.jpg,258.195,162.59714,799.47614,948.8694
17831,26187.jpg,271.2027,148.79068,820.2155,966.11975
17832,26188.jpg,211.13565,179.05435,772.2543,1022.7759
17833,26189.jpg,244.86801,140.71259,773.1826,957.8553
17834,2619.jpg,273.0146,151.44022,778.94684,909.81274
17835,26190.jpg,224.4188,204.84512,840.6787,981.02026
17836,26191.jpg,227.3468,70.43799,891.3314,1009.4342
17837,26192.jpg,240.02292,189.19983,761.4065,950.864
17838,26193.jpg,198.36835,132.83932,798.41925,991.18567
17839,26194.jpg,219.98822,98.664215,746.56384,1002.50146
17840,26195.jpg,280.95264,171.53476,769.7632,973.9678
17841,26196.jpg,215.2904,178.20776,833.43445,1020.17993
17842,26197.jpg,245.64441,160.2073,783.94275,939.3739
17843,26198.jpg,230.31714,122.325775,760.1835,979.7261
17844,26199.jpg,294.52808,102.43112,912.85876,970.48157
17845,262.jpg,243.74307,178.42282,762.6953,929.70935
17846,2620.jpg,258.77502,179.9209,841.56714,950.51184
17847,26200.jpg,234.01053,186.63531,830.876,979.0253
17848,26201.jpg,265.3358,150.72913,867.83325,945.0232
17849,26202.jpg,224.29901,103.38776,846.0932,1013.2535
17850,26203.jpg,236.48401,148.67459,780.03705,935.6301
17851,26204.jpg,285.7644,177.68884,795.4497,951.9021
17852,26205.jpg,261.1149,141.13745,795.91235,985.5502
17853,26206.jpg,376.73917,186.4017,882.69507,933.81604
17854,26207.jpg,233.59567,173.64334,745.97974,958.54834
17855,26208.jpg,222.26648,160.96811,867.7213,974.22644
17856,26209.jpg,321.45193,170.99991,907.32043,898.7864
17857,2621.jpg,228.75223,218.16977,847.65674,989.84436
17858,26210.jpg,167.13303,148.07538,698.91907,860.133
17859,26211.jpg,254.32272,125.1969,827.72,981.85864
17860,26212.jpg,230.40076,100.81564,798.6538,1009.7593
17861,26213.jpg,254.14508,194.12851,765.4022,890.4441
17862,26214.jpg,270.84467,180.75241,800.4224,941.2512
17863,26215.jpg,235.4039,193.25491,779.2257,938.6315
17864,26216.jpg,194.84534,179.35101,784.6999,955.07306
17865,26217.jpg,247.41196,203.11282,776.59143,1012.4763
17866,26218.jpg,231.74776,142.66428,737.4293,989.47266
17867,26219.jpg,177.3277,125.68579,747.7001,1001.2235
17868,2622.jpg,254.99493,132.70139,740.77386,963.3524
17869,26220.jpg,227.65677,153.35461,811.6161,916.75305
17870,26221.jpg,263.5846,186.44125,862.4673,1010.2788
17871,26222.jpg,229.86996,312.7861,829.15625,893.12476
17872,26223.jpg,272.36407,87.71915,820.5566,1008.42615
17873,26224.jpg,208.15857,85.329254,773.3703,973.5094
17874,26225.jpg,166.82861,242.0485,696.1023,914.34216
17875,26226.jpg,248.5817,85.43228,799.3812,966.2765
17876,26227.jpg,257.52997,117.01642,782.62115,984.2723
17877,26228.jpg,245.75754,164.6738,808.40515,993.8839
17878,26229.jpg,289.70212,162.22513,843.71326,928.4149
17879,2623.jpg,235.02084,165.50156,827.25977,974.06934
17880,26230.jpg,230.94632,42.99893,786.76794,951.5377
17881,26231.jpg,230.27261,152.746,750.34937,966.69543
17882,26232.jpg,238.5922,135.53574,795.56177,990.9807
17883,26233.jpg,209.61359,68.040924,781.83636,998.44446
17884,26234.jpg,249.49367,164.5358,753.9652,971.7145
17885,26235.jpg,248.09,136.89484,767.4612,939.4063
17886,26236.jpg,242.37701,111.35971,800.95123,998.375
17887,26237.jpg,153.90903,187.99533,723.2927,956.99316
17888,26238.jpg,234.51944,103.38425,853.6063,997.7654
17889,26239.jpg,244.87448,103.34976,809.2124,960.7383
17890,2624.jpg,272.86737,239.1073,777.3614,951.6229
17891,26240.jpg,167.37909,75.76114,787.16376,969.33826
17892,26241.jpg,229.81647,148.73715,807.83685,950.8601
17893,26242.jpg,260.63602,182.40707,776.7427,937.4404
17894,26243.jpg,248.39496,78.22186,915.0953,1007.78595
17895,26244.jpg,300.00266,164.09015,901.89844,955.7436
17896,26245.jpg,147.15958,182.92877,758.8281,962.94037
17897,26246.jpg,272.71243,109.13791,706.4126,959.5316
17898,26247.jpg,237.05923,207.3068,759.5276,880.3259
17899,26248.jpg,211.6802,-16.678528,849.4962,1008.6895
17900,26249.jpg,290.47604,211.94357,871.1272,958.09094
17901,2625.jpg,235.27533,60.872925,939.1723,961.12634
17902,26250.jpg,221.20218,149.48221,787.23096,971.16174
17903,26251.jpg,265.88678,137.28906,784.39496,958.5641
17904,26252.jpg,217.655,117.72342,811.76355,997.77246
17905,26253.jpg,253.88754,204.19556,793.8158,950.6843
17906,26254.jpg,231.93958,178.95633,859.1212,945.29663
17907,26255.jpg,323.42313,195.0611,852.8496,924.89886
17908,26256.jpg,242.5571,210.34247,812.0773,971.05536
17909,26257.jpg,185.94186,201.02365,707.2219,936.60535
17910,26258.jpg,254.84048,144.87817,769.02,1000.3685
17911,26259.jpg,176.69931,86.492065,762.12964,950.3955
17912,2626.jpg,214.60825,168.80399,783.46826,970.89233
17913,26260.jpg,163.78433,-1.6094666,857.9281,985.938
17914,26261.jpg,264.73886,179.4596,793.5355,924.2068
17915,26262.jpg,223.87067,186.69003,764.5828,933.0438
17916,26263.jpg,234.54129,220.97964,817.91785,981.87256
17917,26264.jpg,87.73123,102.36389,727.05273,969.50745
17918,26265.jpg,237.62805,121.46414,828.21216,954.3849
17919,26266.jpg,229.58286,187.56241,771.2921,937.5311
17920,26267.jpg,274.1481,117.4834,828.2538,997.63135
17921,26268.jpg,260.3044,188.58646,813.2689,976.56067
17922,26269.jpg,188.65369,190.00046,794.0044,937.08777
17923,2627.jpg,242.89554,106.50693,854.78455,981.7777
17924,26270.jpg,188.88803,187.74802,799.15344,948.91614
17925,26271.jpg,179.94681,249.4961,739.03674,857.23486
17926,26272.jpg,201.15585,130.85254,766.82935,999.3462
17927,26273.jpg,223.80325,136.668,784.4553,995.73816
17928,26274.jpg,298.84833,171.44678,796.6602,970.4861
17929,26275.jpg,192.38849,207.01913,735.1483,885.5465
17930,26276.jpg,85.11554,8.74881,811.851,971.5216
17931,26277.jpg,219.24432,183.92133,755.159,967.8875
17932,26278.jpg,245.47269,162.77145,809.2213,952.58325
17933,26279.jpg,241.7121,67.05716,850.4123,1000.51697
17934,2628.jpg,293.47333,195.85559,790.4798,947.9729
17935,26280.jpg,276.13406,182.30246,735.7368,961.938
17936,26281.jpg,221.74612,99.550385,792.44824,944.1262
17937,26282.jpg,231.19897,86.78046,850.1206,952.2785
17938,26283.jpg,228.75403,204.3811,781.1258,977.5762
17939,26284.jpg,165.86609,103.25839,872.5132,982.5442
17940,26285.jpg,234.65915,85.7099,802.44946,959.4926
17941,26286.jpg,248.56424,140.6542,779.3938,991.69714
17942,26287.jpg,250.42188,126.98959,795.63196,1013.0724
17943,26288.jpg,226.33707,99.15671,811.32825,1013.85315
17944,26289.jpg,135.64117,253.34775,682.6241,955.8778
17945,2629.jpg,225.86957,220.80334,792.4409,918.5609
17946,26290.jpg,251.24805,178.79843,789.48083,931.0397
17947,26291.jpg,265.17456,171.65622,799.0458,978.56433
17948,26292.jpg,203.63358,166.05304,771.0167,967.33124
17949,26293.jpg,163.48215,90.36374,809.2136,996.402
17950,26294.jpg,265.90848,316.63095,841.0897,936.29663
17951,26295.jpg,258.90308,190.18167,799.86914,963.6255
17952,26296.jpg,214.57718,187.20749,753.33655,981.4675
17953,26297.jpg,191.9075,179.04611,762.9762,981.2645
17954,26298.jpg,264.1127,140.99054,879.25024,925.79535
17955,26299.jpg,241.76614,280.75766,756.0437,1062.3394
17956,263.jpg,256.8009,157.8959,828.92017,1005.7987
17957,2630.jpg,240.83484,162.78702,745.8209,925.4806
17958,26300.jpg,257.5657,82.04678,862.865,1006.20935
17959,26301.jpg,225.67905,108.612915,831.5255,994.10803
17960,26302.jpg,269.37134,282.6518,770.7173,896.0191
17961,26303.jpg,232.78989,175.61313,770.8052,948.94104
17962,26304.jpg,295.09604,159.47873,857.96423,946.7892
17963,26305.jpg,212.9674,117.962036,754.8993,996.4005
17964,26306.jpg,222.24826,133.02716,803.75964,957.9721
17965,26307.jpg,236.18375,194.1735,811.4486,994.4247
17966,26308.jpg,196.89294,226.68832,780.8476,959.1388
17967,26309.jpg,296.2829,220.39899,736.82623,903.7247
17968,2631.jpg,229.49301,128.99161,810.2141,1006.8884
17969,26310.jpg,267.52097,118.84979,813.4127,995.26105
17970,26311.jpg,212.12558,55.967102,797.8192,1001.77435
17971,26312.jpg,202.53262,132.93604,777.85767,1010.42725
17972,26313.jpg,311.36298,143.51251,748.3847,968.2415
17973,26314.jpg,218.32584,190.3587,780.15283,925.0223
17974,26315.jpg,258.03943,169.624,790.96826,964.2982
17975,26316.jpg,242.85132,84.28531,769.33936,988.63513
17976,26317.jpg,228.48209,157.5055,742.41187,870.80896
17977,26318.jpg,282.9318,100.01196,915.82434,928.23865
17978,26319.jpg,262.21594,169.30771,763.0414,950.1233
17979,2632.jpg,262.41226,203.85974,856.5891,959.37634
17980,26320.jpg,261.98248,198.77371,803.52936,919.88635
17981,26321.jpg,227.82,137.03683,782.4552,994.37585
17982,26322.jpg,222.56464,58.30191,876.0567,1019.21094
17983,26323.jpg,263.97412,135.048,828.2346,998.7328
17984,26324.jpg,231.66898,123.020874,754.22546,969.2738
17985,26325.jpg,221.17227,72.8071,761.1775,982.5709
17986,26326.jpg,254.01462,132.5394,785.2427,936.36743
17987,26327.jpg,254.26166,158.25687,797.164,949.3932
17988,26328.jpg,220.5755,172.99893,765.00714,980.31604
17989,26329.jpg,230.8533,119.17966,774.89966,962.0956
17990,2633.jpg,185.76822,126.576324,750.3257,967.4137
17991,26330.jpg,94.35541,205.64813,677.99396,951.32416
17992,26331.jpg,247.2092,174.02017,774.3871,940.475
17993,26332.jpg,222.67883,84.34146,841.3887,994.57776
17994,26333.jpg,246.12997,100.15491,784.07947,946.173
17995,26334.jpg,209.84836,201.38126,769.15063,931.9032
17996,26335.jpg,236.99503,195.55762,890.5785,963.0128
17997,26336.jpg,272.9402,130.83932,862.5206,954.671
17998,26337.jpg,250.1695,198.67941,738.8677,1016.3805
17999,26338.jpg,267.33197,169.0492,856.78827,995.2925
18000,26339.jpg,228.20491,157.3302,737.3622,1001.02747
18001,2634.jpg,302.8374,219.79993,813.7501,947.3225
18002,26340.jpg,258.69016,163.38626,820.03564,987.79675
18003,26341.jpg,286.24243,189.48969,781.7667,968.41876
18004,26342.jpg,193.09845,156.39722,805.66943,981.8606
18005,26343.jpg,370.7942,209.36362,834.0852,967.1383
